,src_player_id,cricinfo_id
61,nv_a74df38ad059a48d0c0071f19da9aed08c16dd62e6613deb6366a19d033d3d95,1255387
62,nv_831143e7ad797ee27a44674b9a3184c0e33b63a73fcac6f85e3755a668204b9d,630972
63,nv_7d90ada2bebf601af3f703b66e012fac9c7fa8082041bc91a468867e79c0304a,1345792
64,nv_23001a3568d33d63f095a639fffa2bc85318942a5490757894046a79f1908d13,326635
0,nv_fa48dc5a49200c1d7d0e9cb0968340a712aae1611e745c361e02ef1eecc30c02,303669
1,nv_12ee2ef0bfb7848fb78173c679b90d4b609a550397a1606e1bc4228179858170,342619
2,nv_5c5fb3f6ef17de1a00875196372edf5a63951838bdeb09371f88f5d21e1f815e,820351
3,nv_4b305d503bf339c90db91b0de5438b5c887ea6a5ce320a9fa8f1243ba6f2bedc,328026
4,nv_e7e7c8e79192a16bf0c1d519e76d22c57215a62f640eea2c0cab8cdf0012baf2,303427
5,nv_f1efe7b55fb387f9e3e9761ad71b9b8eb5ded6d07318d720baf8eeb801a768a9,670035
7,nv_5f6a154d6c8b5fb3dd34166728139ff2d2906df6e4f339316f25a63390e181e9,230558
8,nv_04d310024665c532cdb905c5b98788daeb902ad93096c70646c1517020264dac,276298
9,nv_8a648ed03a9b6d2c991b381a243248767596ac9e8a36ae63f35bec4c95d780b9,530812
11,nv_55ac1f06177b1e7c1c79f635ce1120f32f364eb07f4ef4bc2f8887b222184178,604302
12,nv_3f4384c90223b35b930fcbae02407d8ce0fab0c08b4cff3dea354b0466268e2d,230559
13,nv_0bc51c74b1a0234d1053c9c070dec18f1c3d9ddc1e5d25f635d03ba1a06dc18b,51439
14,nv_e2d5cf21542ea242df69e1ae1502798e49e4804cf07b24b6de9f08de73ed91b4,431901
15,nv_bc778ad18c79f358b60f0e148c84093496596ea2b776a59344b358ca3d80c46b,236489
16,nv_fedd7eba53d6d82308a7dc04b9fae58347f80d99bcda96d527e40c8fe6a2d720,8917
17,nv_463635e9cd524f49e114b9b32f0ac35a05cdf5d5d579ef3b108a313a512b4b94,12454
18,nv_ef4353e825be704042affe59c67fb0bde9eaff37f69eaabac8fd6eae96d552a0,247235
20,nv_dbf74d3c4bbef93a47c069cddc54556c1f637a2c1ea892508ab085380db939ad,296597
21,nv_9243513ebf8d465c1cf010c964218a24469d721bf87e75a7c66fdeeb85e8fe89,519070
22,nv_55630592372cb2271cc9761c11b8905df765dea1ad66261d83c14aed0dbe5c31,221140
23,nv_4d6fc53989c5a5a378798e0871b513e2ab7c91e0553b6e3126d52ddced776dc5,670025
24,nv_0c42789b889aefbc4abdd92d860646c59c9f567cf0a175b44fe4b52da0aacc12,249866
25,nv_df5c95f5d30a25ccdc4611dd0aef964ce24981b2fe9aa7d5a3dfec3b9c7834ec,437316
27,nv_8258cf99a6c4f86d3d80001552bc8fce57cfd30345b379cb343ceeb21701aa7e,909225
28,nv_171fddb92f903ba24dac4f67ea136d130e6475fb612d1ebf4eb188729af3cf12,465793
29,nv_d71fafa8111a89b8646fac4c5a8daa6b0e2038e253205199c0529ccd9c468c1e,784367
30,nv_9de47e086569bcf678ea37b3742756e787887b08913d92072bd9c5f56d93093d,211855
31,nv_282fa1b507e4272469a8e1b592879d1c3fe8e71d09db331cac39a2c2209f36f6,288992
33,nv_ecbdb4bb880567e2278de5c275116124f36cdb5f93d17cb16d8fbfaa0ccc0cde,670013
34,nv_01ea086a6ddd93821031297907789131b3a65b6a4dc6f2241ab44dbd94e817b1,623695
35,nv_5682df9191ea1018f7596383257ee9162bc68185b3f5c19af4392930229379b7,450101
36,nv_addd38d1590b6d8274f6481f9ed81040880e002d074f150ea3fd8b8f6d0c4238,877051
37,nv_070e1d819a282283158d5cdd1f941657425ff1616417d26a96dd9340503bb28d,1199670
38,nv_df7310c31f16a43dc7d9a0261451f496a018bfce46b5fe015fff589495817a09,473191
39,nv_880a27344b336ad6147947999d4c7aae6dcdfa44326e49f4b9bac471be077170,1178586
40,nv_eb43ce2e3fd23d491ad8e828f1fc623cfe80966da7777f94797c23ad7dbf10f4,325012
41,nv_d2e023abaefc3a26c747a24c7e8a3fa700765851ad886432f8b48fd43ec07628,1172968
42,nv_ea0c1ebecdc1b8fa3a83f167fe914611ad180ebeda94cd88ab4d46bbaed408a6,671805
43,nv_9eec828ed85878b999a3aece33eed331ee02909e3e56590acd9e31f33d4fc085,277912
45,nv_07bdb80bfef350b8cdb657ea13350ac0a9a88a2a70a5b701488d0174e327b178,379504
46,nv_36fd3770726f798baf854db03b2dfbb819a2bd29e09c784ac0fa545e2917afcf,1104703
47,nv_18d142080466e2094940e7f60a8e41f72276a75401b9c1c89e0dae223cdb2ace,928057
48,nv_b97a31f9af4c96492ceaa7284736128410326ae1121656136667c1bdfd675c4f,393279
50,nv_81b0ab8990ef11fd769594565f871b9028726919548c2c715954da55120b349f,457249
51,nv_053e1011d557f15a671487a11cac7a09c5ca0c5d4d70053b4e3abec8bf4e7ccb,1149157
52,nv_3408db4daa8e2dc76deaf589c09f6a3a1a9be9a804cf7489f03ad0720cc26ce9,464626
53,nv_06b6d1474d483de81c20f7678c6d3e8fa08898f8bb0f24d63aaa91c4c3afe965,379140
54,nv_cbd5e433b006d72316022a1191685da2e3b6b910405a74cf4ac45fe6c3c15247,44828
55,nv_8323f145a504c0723f2d9e9e2a08c0415c2b0fc1f87a851ec02e208b0643fad5,321777
56,nv_62a2f6e4300cac2c75010129cd3a7d601bd746a5f009c660825a2b7dfc37f3f7,502714
57,nv_f46e18d95d831b417182d6ee5eb3b482928bafc643e447c0027dc967d5a26185,226492
58,nv_c3292e942141f733d925409e3abc89df5db9386fdb1f20de63e0a3abd6f33b2e,318845
59,nv_717af9ff4cf0d0941f061dd770bf1790ed8b19a819f20d3993f28bfe01cee054,493773
60,nv_57877750cce1a482111af7ebbdedb313c7aed996893f7ce56bdaf120040f2e2b,959759
61,nv_202a602632e069382448bd7964255025239b3f8c56f3746ee1d95f3c9cbd07cb,230193
62,nv_08bce4b90e5ccb54a2d8fe700092059c79b60ccc8a8cd410971eeb45300ad518,5334
63,nv_44a0e57bddde21075431b6625ec966d094ade35e3223afa12b1c6053394668b9,277662
66,nv_c1b553187f24e8e2f4070781d6fb3bf4342b13baf299c27f35aa0fd69f3d8636,823509
67,nv_e07769bd8d24ad37790d484763a76358ea57d5e14d47779e49a54bb7584284e5,5961
68,nv_fa5ea701f4544dcdba8513751a8b7334f502ea3f5f81f524732f9d3cff5794cf,696401
69,nv_44b1bec9b0efa49fc670b7b1d8b959b5b0d0197592211c8167814893613ad403,379143
70,nv_3666799cbfd073d6a8c6f03eca253267b5b6b0e4a44cd1fff552a5972cfc0b11,436757
71,nv_2d36cd394528a640ede7c2d291974c6d9990fe59d34305c30c7b1fafd16f5886,628217
72,nv_630b8d86b4443e02eca3b4d3aadd81445d095d75a53b149c278c85f144480c7b,19264
73,nv_28d4e2c9b91907613393529ce2bc09930a393770169f23e770aec386d196ceeb,440894
74,nv_0a45b7ae464815456c3e2dee22d949795627e1e6be7975224386cc1eea388641,596010
75,nv_fca85cb430c414093ba52f3d028ed8b1f31e3d563450650dbb8ba5325e1555e1,322815
76,nv_7c313b8b583eabf1c942e13170bbdc78fe3435bf000e27f03f6ce62e5e89182b,826901
77,nv_842d3e9698958856ca55b6216513a933a4c1b6b326e10bf7edd729d586b27821,298438
79,nv_89f5ed17b6525295b534534cb583d0b9a8671db935e4ac77166546cea9e6a732,459508
80,nv_a874c8f33d99f94fb249722c9298d898154ac7b7a566fb6bf1262220dfd3c604,230551
81,nv_8016f084fffa6dc30b51bf61575ec96e5ad0dbb1f3b328414ebddce69a796802,1123718
82,nv_23f140bffc681548fd8691ef62ec24fc51ce9032e9fbee32ecf11a5f64926dfc,372317
83,nv_2ca0b3974fd64c27c067a472fcdc54864ed88b27e4eedf14b9d894d42727f251,883413
84,nv_c670aa92d0280fb10fd647e7c86730d193fd28d072a291dca3c567a552bf5982,556529
85,nv_a89ef85add44808a8c4d12feab2e447ac882ddae673f68334b1efe4983413cbb,960845
86,nv_c186525f4a26c5e4e38ae21e8acdc1b02b1d13cab92a7f98773ee8efcfba309b,1071705
87,nv_7064b618aa22d65a8a955c292fc0d897ad525acb3203a12300de67cf2fd85edf,961107
88,nv_28000c39b236d463164292280e33b8b2343946096f1765ce0053a6aa938791dd,556537
89,nv_f71a489007c6d53c351020593c88fa99b824c31b2828bc62beccbaceb8eec579,960815
90,nv_e7adcdb3698f4b0f28c8e9b2bf176446bcb6b8aad187c91abb260de1c07f33b1,351836
91,nv_0f5286958740bee4e541e735e23e605cd801a608d896d611793a26c70ed40789,597806
93,nv_a996dd73672da45c539e0d6ffb3371baab1bba0d0944e868803b100121c3cfe4,885815
95,nv_c9c3c03a32460bb3945ad2db802249082099e608ba3f2b2593a74e503613fd08,709837
97,nv_d9a8bbed91a6be787e6a08c7cde94aa1d33e3192a193f53623138cf4863a6ef1,418423
98,nv_109743220cb8b84fad648bbae84c699b6d7ce5571b5b47c7d466886c04b88a32,883423
99,nv_45b526fe4c31ec7083b6fe087dd43f9dc2d957c98daac7796da6b70c9ade3bef,922481
100,nv_be30f1a5a5936a5cd27b6cc19b4d83c5cc63a0c3bd417f7651da3ae5414098fb,1255411
102,nv_b8a1c3ec59da38d2eb52045124df897b374efe717afde6cc4cbc3707738342dc,597815
104,nv_f3e208680aa880056d32254e48762e2059d50e9436a6a803d652d95987ee0165,1058987
105,nv_e36c6117f0d7fea13b7226d1dd1154eea1000b4c829714f72a5876cbbaeee84b,807535
106,nv_f6f6f58f7d614765a474cb70edd1e357058f75980836dc96bb2f135d0a06d3a4,512907
107,nv_a5895e5b61e3ceb2e6d79874f4a88eb380dbe413ba238fd9a1bc494e40e23d31,276997
14,nv_fb5c9dbba2c3f348b55b4861187df1bca201265312b1d42b4ac5947d08e30989,597821
