season,record_date,period_name,activity_name,player_name,ball_no,delivery_time,avg_delivery_count,avg_runup_distance,avg_runup_velocity,date_name,delivery_name,delivery_runup_distance,delivery_speed,is_match_fielding,max_raw_player_load,max_raw_resultant,max_raw_roll,max_raw_yaw,max_runup_velocity,peak_player_load,player_id,raw_peak_resultant,raw_peak_roll,raw_peak_yaw,relative_peak_player_load,relative_peak_resultant,relative_peak_roll,relative_peak_yaw,team_name,total_delivery_count,total_runup_distance,vel_at_pod
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,15,170870232001,18,4.21633,10.5385,2024-02-23,Delivery 15,4.27395,267.94723,1,8.137818336486816,12.06611,1999.39697,1998.23804,12.37062,3.412091016769409,647,5.00329,1039.56201,935.4349975585938,41.9288177209722,41.465642199515834,51.993777403793906,46.81299130908347,Mumbai Indian Womens,18,75.89393,12.37062
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,16,170870234889,18,4.21633,10.45881,2024-02-23,Delivery 16,4.18352,273.94827,1,8.137818336486816,12.06611,1999.39697,1998.23804,11.75524,3.73294734954834,647,5.25947,1076.10095,1218.718994140625,45.8715984456332,43.588778819354374,53.82127542185883,60.98968018845243,Mumbai Indian Womens,18,75.89393,11.75524
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,17,170870238963,18,4.21633,10.69881,2024-02-23,Delivery 17,4.10121,268.66145,1,8.137818336486816,12.06611,1999.39697,1998.23804,12.18676,3.633018732070923,647,5.74536,1043.89307,1044.136962890625,44.643645039136324,47.61567729782009,52.21039571746475,52.252881743758614,Mumbai Indian Womens,18,75.89393,12.18676
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,18,170870241802,18,4.21633,10.54744,2024-02-23,Delivery 18,4.30687,279.29655,1,8.137818336486816,12.06611,1999.39697,1998.23804,12.19151,3.714094400405884,647,5.90298,1091.96106,1009.4280395507812,45.63992764194953,48.92198065490867,54.61452009702706,50.51590550242954,Mumbai Indian Womens,18,75.89393,12.19151
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,1,170869867986,25,16.5077,16.73093,2024-02-23,Delivery 1,15.38316,515.42402,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.36312,5.514747619628906,690,10.36642,1999.03101,1832.989013671875,67.76690498119035,85.91352142488341,99.98169648121453,91.73026302712164,Mumbai Indian Womens,25,412.69257,20.29467
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,2,170869872098,25,16.5077,17.04132,2024-02-23,Delivery 2,15.76322,572.42549,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.85879,5.765342712402344,690,11.17995,1998.90906,1730.14306640625,70.84629410505254,92.65579378938199,99.97559714217232,86.58343177172225,Mumbai Indian Womens,25,412.69257,20.41662
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,3,170869875717,25,16.5077,17.13129,2024-02-23,Delivery 3,16.27472,556.758,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.32447,5.509831428527832,690,10.20396,1998.48206,1115.9339599609375,67.70649332172836,84.56710572007051,99.95424070288553,55.84589711844341,Mumbai Indian Womens,25,412.69257,21.27342
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,4,170869883803,25,16.5077,17.69272,2024-02-23,Delivery 4,16.6115,584.70507,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.32103,5.093621730804443,690,10.1762,1998.90906,1555.865966796875,62.591981292659504,84.3370398579161,99.97559714217232,77.86189327073365,Mumbai Indian Womens,25,412.69257,21.23624
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,5,170869887100,25,16.5077,17.32578,2024-02-23,Delivery 5,17.08515,504.67236,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.59963,4.855269432067871,690,11.12528,1999.03101,1817.4339599609375,59.663035365372174,92.20270658895038,99.98169648121453,90.95182473855819,Mumbai Indian Womens,25,412.69257,20.3721
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,6,170869890963,25,16.5077,17.30702,2024-02-23,Delivery 6,16.24937,591.14916,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.18365,4.705431938171387,690,11.35693,1998.78699,1351.5770263671875,57.82178642492003,94.12254653736788,99.96949180132047,67.63843961252985,Mumbai Indian Womens,25,412.69257,20.18365
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,7,170869918220,25,16.5077,17.4555,2024-02-23,Delivery 7,16.24331,662.47438,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.48234,4.545571327209473,690,9.55174,1988.35608,1884.9000244140625,55.857370357223346,79.16171823396273,99.44778900010036,94.32810217145101,Mumbai Indian Womens,25,412.69257,20.48234
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,8,170869928461,25,16.5077,17.41248,2024-02-23,Delivery 8,15.76797,669.9932,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.65796,4.638956069946289,690,10.27977,1978.65698,1948.7060546875,57.00491063000278,85.19539437316583,98.96268773479235,97.52121674152495,Mumbai Indian Womens,25,412.69257,20.34066
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,9,170869932201,25,16.5077,17.5626,2024-02-23,Delivery 9,16.39176,618.23925,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.27148,4.9784932136535645,690,9.25106,1994.76099,1548.240966796875,61.17724687133816,76.66978006996456,99.76813108804501,77.4803071009498,Mumbai Indian Womens,25,412.69257,21.00934
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,10,170869935617,25,16.5077,17.16057,2024-02-23,Delivery 10,15.82586,620.27419,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.54972,4.8389410972595215,690,9.79588,1984.94006,1598.5050048828125,59.46238779457129,81.18507124499943,99.27693648550442,79.99572463348763,Mumbai Indian Womens,25,412.69257,20.17364
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,11,170869940267,25,16.5077,17.37678,2024-02-23,Delivery 11,16.50794,665.22513,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.6541,4.399620532989502,690,9.81282,1997.87207,1913.2650146484375,54.06388237082306,81.32546446203457,99.9237320040552,95.74760222260608,Mumbai Indian Womens,25,412.69257,19.66726
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,12,170869944443,25,16.5077,16.65785,2024-02-23,Delivery 12,15.63987,590.32733,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.49336,5.242425918579102,690,12.06611,1992.44299,1344.8670654296875,64.42053265153513,100.0,99.65219613191671,67.30264578488357,Mumbai Indian Womens,25,412.69257,20.49336
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,13,170869991144,25,16.5077,17.37504,2024-02-23,Delivery 13,15.87886,516.91553,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.88736,5.366096496582031,690,10.46021,1998.96997,1385.614990234375,65.94023452849198,86.69082247716953,99.97864356071321,69.34183827268147,Mumbai Indian Womens,25,412.69257,18.86537
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,14,170869994742,25,16.5077,17.21514,2024-02-23,Delivery 14,16.59348,644.91202,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.76868,5.266350269317627,690,10.2325,1975.79004,1777.113037109375,64.71452238870162,84.80363596884165,98.81929750048586,88.93400107626816,Mumbai Indian Womens,25,412.69257,20.52017
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,15,170869998799,25,16.5077,17.49801,2024-02-23,Delivery 15,16.72032,514.19388,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.51027,5.340417385101318,690,11.53484,1999.03101,1109.833984375,65.62468175477647,95.59700682324296,99.98169648121453,55.54062918349808,Mumbai Indian Womens,25,412.69257,20.846
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,16,170870002398,25,16.5077,16.90496,2024-02-23,Delivery 16,16.57625,557.39647,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.11259,5.323315143585205,690,10.89155,1998.78699,1019.614990234375,65.414524181715,90.26562827622159,99.96949180132047,51.02570212305637,Mumbai Indian Womens,25,412.69257,20.89769
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,17,170870006180,25,16.5077,17.17758,2024-02-23,Delivery 17,16.939,509.68817,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.74215,4.913683891296387,690,11.94742,1999.03101,1191.635009765625,60.380850101621675,99.01633583648749,99.98169648121453,59.634287114261916,Mumbai Indian Womens,25,412.69257,19.90658
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,18,170870010513,25,16.5077,17.70461,2024-02-23,Delivery 18,17.11446,481.74247,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.09754,4.845844268798828,690,10.31944,1563.67407,1111.6640625,59.54721607721255,85.52416644635264,78.20728416928631,55.63221386777324,Mumbai Indian Womens,25,412.69257,19.29798
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,19,170870304599,25,16.5077,16.70096,2024-02-23,Delivery 19,16.88652,676.55187,1,8.137818336486816,12.06611,1999.39697,1998.23804,19.94967,4.647603988647461,690,8.76678,1999.39697,1981.0360107421875,57.111178899256196,72.65622474848979,100.0,99.13914009964499,Mumbai Indian Womens,25,412.69257,19.92562
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,20,170870308728,25,16.5077,17.29781,2024-02-23,Delivery 20,16.96146,520.86022,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.03353,4.83115291595459,690,10.54403,1897.89307,1294.907958984375,59.36668424132272,87.38549540821357,94.92327429104786,64.80248769561008,Mumbai Indian Womens,25,412.69257,20.85293
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,21,170870314130,25,16.5077,17.62796,2024-02-23,Delivery 21,17.87279,574.14474,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.52959,4.964319705963135,690,9.86249,1942.91101,1258.7960205078125,61.00307847503862,81.73711328671793,97.1748501749505,62.99529859815901,Mumbai Indian Womens,25,412.69257,21.29853
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,22,170870320917,25,16.5077,17.82387,2024-02-23,Delivery 22,17.92289,599.36375,1,8.137818336486816,12.06611,1999.39697,1998.23804,21.74485,4.745735168457031,690,9.76949,1996.28601,1376.6480712890625,58.31704484209236,80.96635949780003,99.84440508579945,68.89309694054268,Mumbai Indian Womens,25,412.69257,21.74485
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,23,170870326288,25,16.5077,17.54046,2024-02-23,Delivery 23,16.22493,425.79753,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.59367,4.218538284301758,690,8.92504,1424.77698,881.7550048828125,51.83868832986196,73.96783221767413,71.2603350599256,44.12662467380513,Mumbai Indian Womens,25,412.69257,20.44661
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,24,170870330268,25,16.5077,17.30287,2024-02-23,Delivery 24,16.48579,373.36959,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.5295,3.7784509658813477,690,9.23325,1311.25598,1155.583984375,46.43076079666514,76.52217657554921,65.58257312953715,57.83014620220123,Mumbai Indian Womens,25,412.69257,20.29229
2024,"Friday, Feb 23, 2024",Fielding Innings,WPL_Match_Game 1 v Delhi_230224,Shabnim Ismail,25,170870334560,25,16.5077,17.00822,2024-02-23,Delivery 25,16.77199,508.54092,1,8.137818336486816,12.06611,1999.39697,1998.23804,20.52879,4.974463939666748,690,10.3394,1999.39697,939.2780151367188,61.1277339205667,85.68958844233974,100.0,47.005311739536296,Mumbai Indian Womens,25,412.69257,20.25554
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,1,170869682262,13,4.00351,10.48581,2024-02-23,Delivery 1,4.28171,279.84293,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.12674,3.2120308876037598,647,5.05414,1041.08704,773.4190063476562,39.47041768187747,41.88707048087578,52.07005190169913,38.705048873956976,Mumbai Indian Womens,13,52.04566,12.12674
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,2,170869684436,13,4.00351,10.41483,2024-02-23,Delivery 2,4.07914,250.47076,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.75552,3.3246726989746094,647,5.6068,960.44501,796.35498046875,40.854594702219735,46.467337029083936,48.036734295941244,39.85285857134418,Mumbai Indian Womens,13,52.04566,11.75552
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,3,170869686802,13,4.00351,10.24168,2024-02-23,Delivery 3,4.18202,270.7822,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.8174,3.0893540382385254,647,5.12361,1016.19904,938.2410278320312,37.96292704627064,42.46281527352229,50.82527658326901,46.95341652088657,Mumbai Indian Womens,13,52.04566,11.8174
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,4,170869690037,13,4.00351,10.44178,2024-02-23,Delivery 4,4.1187,255.29859,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.98393,3.1205599308013916,647,4.39095,966.17902,773.968017578125,38.346394595834276,36.39076719837628,48.323521266514675,38.7325235786223,Mumbai Indian Womens,13,52.04566,11.7382
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,5,170869696589,13,4.00351,10.30356,2024-02-23,Delivery 5,3.83522,250.21296,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.80683,3.277629852294922,647,4.83594,964.28802,753.2890014648438,40.27651781804102,40.078699763221124,48.228942749673166,37.69766088528672,Mumbai Indian Womens,13,52.04566,11.80683
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,6,170869699035,13,4.00351,10.00384,2024-02-23,Delivery 6,4.16827,276.62786,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.53333,3.1748595237731934,647,5.4471,1050.96899,938.1799926757812,39.01364459732846,45.14379530768408,52.56429842443945,46.95036182976479,Mumbai Indian Womens,13,52.04566,11.53333
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,7,170869705402,13,4.00351,10.51556,2024-02-23,Delivery 7,4.00175,264.68067,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.12542,3.2492833137512207,647,5.20841,970.44904,743.5289916992188,39.92818688496273,43.165610126213,48.53708665968419,37.20923008752251,Mumbai Indian Womens,13,52.04566,12.12542
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,8,170869708949,13,4.00351,10.44778,2024-02-23,Delivery 8,3.8889,266.06049,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.07194,3.0955841541290283,647,4.76464,1017.96802,979.843017578125,38.03948461530078,39.487788525050746,50.91375226001268,49.035350162786415,Mumbai Indian Womens,13,52.04566,12.07194
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,9,170869711921,13,4.00351,10.40281,2024-02-23,Delivery 9,3.92995,258.60627,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.4089,3.0218465328216553,647,4.6868,968.67999,976.06103515625,37.133374178099665,38.84267589140162,48.4486074818849,48.84608442345538,Mumbai Indian Womens,13,52.04566,12.4089
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,10,170869715208,13,4.00351,10.31739,2024-02-23,Delivery 10,4.0983,264.30447,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.10095,3.18119215965271,647,4.98355,995.276,1045.7840576171875,39.091461963330886,41.30204349206165,49.778809057613,52.33530936084071,Mumbai Indian Womens,13,52.04566,12.10095
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,11,170869720959,13,4.00351,10.34302,2024-02-23,Delivery 11,3.8499,265.64439,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.9899,3.068857431411743,647,5.2227,982.83203,1051.761962890625,37.71105847438469,43.28404100410157,49.15642289885035,52.63446791354247,Mumbai Indian Womens,13,52.04566,11.9899
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,12,170869726468,13,4.00351,10.37794,2024-02-23,Delivery 12,3.83407,270.9977,0,8.137818336486816,12.06611,1999.39697,1998.23804,12.01942,3.0357699394226074,647,3.95859,907.25299,777.2620239257812,37.3044692557389,32.80750797067157,45.37633114448503,38.897368803968924,Mumbai Indian Womens,13,52.04566,12.01942
2024,"Friday, Feb 23, 2024",Warm Up,WPL_Match_Game 1 v Delhi_230224,Saika Ishaque,13,170869731979,13,4.00351,10.14914,2024-02-23,Delivery 13,3.77774,258.58727,0,8.137818336486816,12.06611,1999.39697,1998.23804,11.53489,3.2140207290649414,647,4.8063,999.60699,964.4710083007812,39.49486946218154,39.83305307178536,49.99542387022824,48.26607194406128,Mumbai Indian Womens,13,52.04566,11.53489
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amanjot Kaur,1,170887140818,1,10.39645,16.56071,2024-02-25,Delivery 1,10.39645,373.97829,0,8.137818336486816,12.81083,1999.39697,1998.23804,19.74049,3.5216243267059326,646,4.75497,904.38599,1393.60595703125,43.27479652521041,37.11679883348698,45.232937909273716,69.74173907729232,Mumbai Indian Womens,1,10.39645,15.61743
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,1,170887159344,24,5.66205,10.77641,2024-02-25,Delivery 1,5.53788,269.54256,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.253,3.5171737670898438,640,5.38324,1043.46606,799.405029296875,43.22010668781095,42.02100878709654,52.189038778027154,40.00549554146212,Mumbai Indian Womens,24,135.88928,12.253
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,2,170887163426,24,5.66205,11.19844,2024-02-25,Delivery 2,5.19483,265.93154,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.65437,3.8127853870391846,640,5.95733,1009.97699,826.489013671875,46.85267266220648,46.50229532356608,50.514080252907455,41.36088861565262,Mumbai Indian Womens,24,135.88928,12.65437
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,3,170887165663,24,5.66205,11.14232,2024-02-25,Delivery 3,5.69497,282.33528,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.71435,3.8264269828796387,640,6.22375,1087.08105,688.2020263671875,47.02030476305211,48.58194199751304,54.370446005027205,34.44044284133436,Mumbai Indian Womens,24,135.88928,12.71435
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,4,170887172425,24,5.66205,11.14678,2024-02-25,Delivery 4,5.75917,282.92824,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.47292,3.6066951751708984,640,5.82651,1087.87402,728.218017578125,44.320173123057785,45.48112807679128,54.410106463250266,36.44300655991916,Mumbai Indian Womens,24,135.88928,13.47292
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,5,170887175317,24,5.66205,11.1,2024-02-25,Delivery 5,5.79666,276.12249,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.27775,3.6832797527313232,640,5.70433,1054.81201,743.6510009765625,45.261267829203405,44.527403766969044,52.75650737832218,37.21533596667992,Mumbai Indian Womens,24,135.88928,12.15399
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,6,170887178033,24,5.66205,11.24615,2024-02-25,Delivery 6,6.06043,275.22318,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.2092,3.680798292160034,640,5.54718,1052.37207,638.6090087890625,45.23077488295314,43.3007072921895,52.634473583302466,31.958605392178402,Mumbai Indian Womens,24,135.88928,13.2092
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,7,170887344182,24,5.66205,11.12729,2024-02-25,Delivery 7,5.65637,267.38124,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.53066,3.493570327758789,640,5.74567,1015.83301,666.1199951171875,42.93006040814375,44.8500994861379,50.80696956342792,33.335367792317676,Mumbai Indian Womens,24,135.88928,12.53066
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,8,170887346071,24,5.66205,11.59132,2024-02-25,Delivery 8,5.53807,265.09373,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.06121,3.524892807006836,640,5.51908,998.99701,722.1179809570312,43.31496061054332,43.08136162918406,49.96491567154871,36.13773562232856,Mumbai Indian Womens,24,135.88928,13.06121
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,9,170887354088,24,5.66205,11.27299,2024-02-25,Delivery 9,5.60518,281.53636,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.56126,3.932689905166626,640,6.69749,999.24103,737.8560180664062,48.326096043874216,52.27990692250229,49.977120351442764,36.925331478525955,Mumbai Indian Womens,24,135.88928,12.56126
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,10,170887355930,24,5.66205,11.11365,2024-02-25,Delivery 10,5.27898,278.45137,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.65374,3.702996253967285,640,5.57396,1067.43896,703.3300170898438,45.50355022505833,43.50974917316052,53.38804529647756,35.19750930174465,Mumbai Indian Womens,24,135.88928,12.65374
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,11,170887365266,24,5.66205,11.65205,2024-02-25,Delivery 11,5.40526,286.69276,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.64477,3.860785722732544,640,6.34668,1046.08899,728.8890380859375,47.442515464154326,49.54152072894575,52.3202248325904,36.476587143741895,Mumbai Indian Womens,24,135.88928,13.64477
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,12,170887367407,24,5.66205,11.59501,2024-02-25,Delivery 12,6.05517,273.14561,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.07489,3.675926923751831,640,5.71277,1042.36804,585.5390014648438,45.170914018446474,44.59328552482548,52.13412121955952,29.302765150041882,Mumbai Indian Womens,24,135.88928,13.07489
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,13,170887394227,24,5.66205,11.38406,2024-02-25,Delivery 13,5.62878,272.02278,0,8.137818336486816,12.81083,1999.39697,1998.23804,13.54846,3.705695629119873,640,5.62705,1032.24207,633.9730224609375,45.53672097231482,43.924164164226674,51.62767001692515,31.726601501390693,Mumbai Indian Womens,24,135.88928,13.54846
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,14,170887397540,24,5.66205,11.01542,2024-02-25,Delivery 14,5.53831,272.58217,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.298,3.934537410736084,640,6.58963,1016.68701,753.7770385742188,48.34879875721907,51.43796303596254,50.849682442001495,37.722084401916405,Mumbai Indian Womens,24,135.88928,12.298
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,15,170887399997,24,5.66205,11.30217,2024-02-25,Delivery 15,5.90224,265.27195,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.8244,3.3657493591308594,640,5.69855,993.81201,681.614013671875,41.35935726213187,44.48228569109106,49.7055874802091,34.11075138975935,Mumbai Indian Womens,24,135.88928,12.8244
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,16,170887403469,24,5.66205,11.25581,2024-02-25,Delivery 16,5.94056,286.79886,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.46198,3.891348361968994,640,6.52117,1105.86902,711.7479858398438,47.818078520156924,50.90357143135925,55.31012783319363,35.618778931863396,Mumbai Indian Womens,24,135.88928,12.2887
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,17,170887405465,24,5.66205,11.13091,2024-02-25,Delivery 17,6.06016,280.65265,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.15849,3.422656774520874,640,5.71644,1069.02502,653.0050048828125,42.05865298288868,44.62193316123936,53.467372214733324,32.67903958028944,Mumbai Indian Womens,24,135.88928,12.15849
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,18,170887407305,24,5.66205,11.31792,2024-02-25,Delivery 18,5.84759,275.91872,0,8.137818336486816,12.81083,1999.39697,1998.23804,14.02563,3.729060649871826,640,6.16687,1006.74402,624.822998046875,45.82383749158133,48.13794266257534,50.35238299875987,31.26869709676831,Mumbai Indian Womens,24,135.88928,14.02563
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,19,170887493375,24,5.66205,11.65464,2024-02-25,Delivery 19,5.37408,261.97625,0,8.137818336486816,12.81083,1999.39697,1998.23804,14.2572,3.60482120513916,640,6.27639,930.25,718.7020263671875,44.29714520630845,48.992844335612915,46.52652844622446,35.966787520469786,Mumbai Indian Womens,24,135.88928,14.2572
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,20,170887497829,24,5.66205,11.15531,2024-02-25,Delivery 20,5.26779,275.14638,0,8.137818336486816,12.81083,1999.39697,1998.23804,12.41329,3.588068962097168,640,5.95342,1066.95105,746.5789794921875,44.09128852151517,46.47177427223686,53.36364243864988,37.361864054995166,Mumbai Indian Womens,24,135.88928,12.41329
2024,"Sunday, Feb 25, 2024",AutoCreatedPeriod,Activity 20240225154208,Amelia Kerr,21,170887500924,24,5.66205,11.86161,2024-02-25,Delivery 21,5.43657,299.20485,0,8.137818336486816,12.81083,1999.39697,1998.23804,14.04119,3.8330554962158203,640,6.48171,1076.10095,588.5889892578125,47.10175796171178,50.59555079569395,53.82127542185883,29.455399117514546,Mumbai Indian Womens,24,135.88928,14.04119
